0
0,7.584264818389059
1,5.680172609017068
2,8.056109659545061
3,5.6131281063880705
4,6.923628628138427
5,6.35088571671474
6,9.211539652551664
7,6.0867747269123065
8,7.3343293503005365
9,8.017307507688582
10,4.941642422609304
11,8.30943074214033
12,7.942717540573791
13,4.948759890378168
14,4.0943445622221
15,2.4849066497880004
16,10.821097413976181
17,9.007979359844501
18,3.1354942159291497
19,8.807771066980044
20,7.259116128097101
21,8.11552088154677
22,6.137727054086234
23,5.480638923341991
24,8.245121966478605
25,3.4965075614664802
26,8.830835365537549
27,4.962844630259907
28,7.721791776817535
29,9.220884585851854
30,6.492239835020471
31,2.1972245773362196
32,7.303843225277705
33,5.916202062607435
34,9.357121103184378
35,7.215239978730097
36,7.405495663199472
37,1.9459101490553132
38,7.915348169263078
39,5.099866427824199
40,6.51025834052315
41,5.940171252720432
42,5.598421958998375
43,5.204006687076795
44,9.540147589478611
45,5.303304908059076
46,4.700480365792417
47,3.58351893845611
48,6.173786103901937
49,6.028278520230698
50,8.521384396034705
51,6.391917113392602
52,4.9344739331306915
53,6.111467339502679
54,2.302585092994046
55,5.153291594497779
56,9.25339986143663
57,5.459585514144159
58,5.4638318050256105
59,8.269244521183056
60,6.452048954437226
61,5.0689042022202315
62,8.504513138258863
63,6.453624998892692
64,8.415381925269553
65,7.724004656676065
66,6.171700597410915
67,5.356586274672012
68,8.629449873761905
69,6.734591659972948
70,6.508769136971682
71,9.258273025731485
72,5.236441962829949
73,4.204692619390966
74,4.997212273764115
75,5.056245805348308
76,7.633853559681768
77,8.765146421639022
78,7.869019376499023
79,7.484930283289661
80,5.749392985908253
81,6.375024819828097
82,9.398395460617898
83,3.295836866004329
84,7.740229524763182
85,3.332204510175204
86,7.624130585661289
87,5.8377304471659395
88,3.9512437185814275
89,4.060443010546419
90,7.363913501405819
91,2.0794415416798357
92,8.855663430700124
93,4.564348191467836
94,7.537962659768208
95,6.804614520062624
96,4.976733742420574
97,9.916749226519313
98,5.648974238161206
99,4.709530201312334
100,7.142827401161621
101,9.126523885883072
102,7.300472814267799
103,5.820082930352362
104,8.193123721512068
105,5.204006687076795
106,5.840641657373398
107,5.298317366548036
108,7.1252830915107115
109,6.889591308354466
110,5.934894195619588
111,7.645875825184813
112,8.244334047856094
113,7.808729306744399
114,6.732210706467206
115,1.6094379124341003
116,5.968707559985366
117,5.863631175598097
118,0.0
119,9.548596730390898
120,7.199678345691172
121,6.289715570908998
122,10.15303931712664
123,1.791759469228055
124,9.160729871422848
125,4.672828834461906
126,8.731336360533149
127,1.3862943611198906
128,1.791759469228055
129,1.6094379124341003
130,1.0986122886681098
131,0.0
132,6.82001636467413
133,7.484930283289661
134,7.990576881743923
135,6.763884908562435
136,8.41803561988302
137,5.5093883366279774
138,0.0
139,8.524168805152662
140,6.720220155135295
141,6.848005274576363
142,6.593044534142437
143,6.354370040797351
144,9.959726098983317
145,8.82790796297859
146,8.826734598220911
147,4.852030263919617
148,3.044522437723423
149,8.108623268354595
150,8.059592328887545
151,7.1693500166706
152,5.8971538676367405
153,3.7376696182833684
154,6.206575926724928
155,7.7266536648476425
156,8.664923303440572
157,4.477336814478207
158,3.6109179126442243
159,6.318968113746434
160,7.088408778675395
161,7.527255919373784
162,7.752335163302292
163,7.539027055823995
164,7.234177179749849
165,5.966146739123692
166,0.6931471805599453
167,4.23410650459726
168,6.646390514847729
169,7.307872780763706
170,7.703459047867175
171,4.74493212836325
172,4.919980925828125
173,8.268218880067506
174,8.034306936339489
175,5.147494476813453
176,6.042632833682381
177,7.048386408721883
178,6.893656354602635
179,7.577633832602728
180,6.904750769961838
181,7.867871490396322
182,8.646289764750648
183,7.544861068658458
184,7.266827347520591
185,0.0
186,7.954021087278037
187,7.23561914106675
188,3.9318256327243257
189,9.418329675518715
190,6.880384082186005
191,9.408535277926427
192,5.805134968916488
193,1.3862943611198906
194,6.738152494595957
195,8.739376281635323
196,7.066466970136958
197,6.692083742506628
198,6.037870919922137
199,8.288031567776464
200,5.730099782973574
201,5.459585514144159
202,8.258681496264236
203,5.2832037287379885
204,6.4967749901858625
205,4.867534450455582
206,0.0
207,6.263398262591624
208,6.9957661563048505
209,5.384495062789089
210,7.772331575169614
211,3.970291913552122
212,8.376090350438238
213,1.9459101490553132
214,7.018401799069201
215,7.593877844605118
216,6.434546518787453
217,6.957497370876951
218,7.02197642307216
219,4.204692619390966
220,0.6931471805599453
221,5.802118375377063
222,3.7612001156935624
223,6.890609120147166
224,5.135798437050262
225,7.424761761823209
226,7.8168199657645525
227,6.78105762593618
228,5.720311776607412
229,5.799092654460526
230,8.758255243232792
231,8.214194414852564
232,7.534228326274089
233,7.0825485693553
234,5.272999558563747
235,7.055312843339752
236,8.404919948933452
237,7.194436851100335
238,6.93537044601511
239,2.302585092994046
240,8.043984431221553
241,0.0
242,7.229113877793302
243,5.583496308781699
244,7.057036981697891
245,3.9512437185814275
246,3.5263605246161616
247,3.5553480614894135
248,7.01211529430638
249,6.709304340258298
250,9.239996256883693
251,8.009363076630045
252,8.685246776412487
253,4.553876891600541
254,5.081404364984463
255,1.0986122886681098
256,1.9459101490553132
257,4.990432586778736
258,6.152732694704104
259,3.2188758248682006
260,8.2960476427647
261,4.983606621708336
262,7.634820677745543
263,7.756623334538858
264,1.9459101490553132
265,7.592366128519796
266,2.0794415416798357
267,1.9459101490553132
268,5.68697535633982
269,6.590301048196686
270,1.6094379124341003
271,7.3632795869630385
272,6.429719478039138
273,5.0689042022202315
274,4.709530201312334
275,2.5649493574615367
276,3.2188758248682006
277,0.0
278,1.6094379124341003
279,7.820439515262181
280,4.663439094112067
281,4.890349128221754
282,7.4377951216719325
283,1.3862943611198906
284,4.5217885770490405
285,7.3727463664043285
286,8.060224240440958
287,1.6094379124341003
288,9.781093904322061
289,8.866722667194098
290,5.598421958998375
291,6.7650389767805414
292,7.215975002651466
293,5.594711379601839
294,1.791759469228055
295,5.332718793265369
296,3.295836866004329
297,7.955425088912672
298,7.602900462204755
299,6.648984550024776
300,5.14166355650266
301,7.587310506022615
302,8.348774539791274
303,7.9976631270201
304,8.261784679514752
305,6.694562058521095
306,2.4849066497880004
307,5.811140992976701
308,5.91350300563827
309,9.56626503452421
310,6.124683390894205
311,1.3862943611198906
312,2.1972245773362196
313,6.536691597591305
314,8.055157731819678
315,5.703782474656201
316,7.723120092266331
317,8.028455164114252
318,5.849324779946859
319,4.394449154672439
320,4.7535901911063645
321,4.584967478670572
322,4.820281565605037
323,6.975413927455952
324,4.248495242049359
325,5.564520407322694
326,8.83127373772255
327,4.477336814478207
328,6.054439346269371
329,3.9318256327243257
330,7.326465613840322
331,5.231108616854587
332,4.770684624465665
333,6.617402977974478
334,3.713572066704308
335,5.0238805208462765
336,8.75273950944749
337,6.272877006546167
338,4.90527477843843
339,5.501258210544727
340,6.871091294610546
341,7.280697195384741
342,4.543294782270004
343,7.776954403322442
344,9.787234595711878
345,7.741533589281828
346,5.135798437050262
347,5.267858159063328
348,1.3862943611198906
349,6.220590170099739
350,3.5263605246161616
351,3.295836866004329
352,5.575949103146316
353,0.6931471805599453
354,5.308267697401205
355,5.993961427306569
356,3.2188758248682006
357,2.70805020110221
358,5.8998973535824915
359,7.633853559681768
360,5.783825182329737
361,7.290292882446597
362,1.3862943611198906
363,5.976350909297934
364,6.432940092739179
365,6.0014148779611505
366,7.107425474110705
367,6.093569770045136
368,3.332204510175204
369,4.955827057601261
370,7.661997558901893
371,5.752572638825633
372,7.8804263442924
373,7.533158807455563
374,3.1780538303479458
375,7.855544677915663
376,9.62397204275074
377,4.727387818712341
378,4.477336814478207
379,6.175867270105761
380,8.920656296853728
381,7.892452043520352
382,8.458928283284262
383,7.458186157340487
384,0.0
385,8.624252263709645
386,6.666956792429207
387,5.384495062789089
388,4.867534450455582
389,7.502186486602924
390,5.953243334287785
391,6.2422232654551655
392,5.8888779583328805
393,4.204692619390966
394,0.6931471805599453
395,6.748759547491679
396,6.1779441140506
397,7.293017679772782
398,6.045005314036012
399,6.70808408385307
400,7.072421900537371
401,5.605802066295998
402,3.4011973816621555
403,6.326149473155099
404,5.170483995038151
405,7.771910256435763
406,5.8916442118257715
407,7.252762418053187
408,5.5093883366279774
409,6.104793232414985
410,6.81783057145415
411,5.455321115357702
412,2.302585092994046
413,6.833031732786201
414,4.969813299576001
415,6.892641641172089
416,6.548219102762372
417,6.194405391104672
418,6.699500340161678
419,2.833213344056216
420,2.9444389791664403
421,6.699500340161678
422,5.568344503761097
423,5.303304908059076
424,5.313205979041787
425,2.0794415416798357
426,7.193685818395112
427,5.921578419643816
428,0.6931471805599453
429,7.614805364711073
430,2.302585092994046
431,5.365976015021851
432,6.263398262591624
433,4.04305126783455
434,6.966967138613983
435,6.968850378341948
436,6.278521424165844
437,6.052089168924417
438,4.07753744390572
439,5.834810737062605
440,5.303304908059076
441,6.621405651764134
442,9.19917830726999
443,5.752572638825633
444,8.826147399143558
445,5.926926025970411
446,8.09437844497296
447,5.545177444479562
448,1.9459101490553132
